customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,risk_score,risk_tier,value_tier,business_segment,Churn_flag,churn_probability,ml_risk_tier,expected_revenue_at_risk,actual_revenue_at_risk
3496-LFSZU,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,No,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,0,0.8523737263963875,Critical,60.09234771094532,0.0
5242-UOWHD,Male,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,929.2,No,25-48 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.02011542347695422,Low,0.4093488677560184,0.0
2482-CZGBB,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,Yes,7-12 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.7707731567185762,Critical,53.95412097030033,70.0
6479-SZPLM,Male,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,754.5,No,25-48 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.025756161010177647,Low,0.5009573316479552,0.0
8097-VBQTZ,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No,49-72 mo,3.5,Medium,Medium Value,Medium Risk - Watch,0,0.17800226485908618,Low,12.442358313650125,0.0
4500-HKANN,Male,No,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,No,13-24 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.06775897901638973,Low,4.0452110472784675,0.0
9917-KWRBE,Female,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,No,25-48 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.17064225920756834,Low,13.369821008912979,0.0
3420-ZDBMA,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,No,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,0,0.8695013974511528,Critical,62.12587484788487,0.0
2212-LYASK,Male,No,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,No,25-48 mo,3.5,Medium,Low Value,Medium Risk - Watch,0,0.29522790504622193,Medium,13.536199446369276,0.0
1393-IMKZG,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,0-6 mo,10.0,Critical,High Value,Critical - High Value at Risk,0,0.9219354287224293,Critical,88.36751084304484,0.0
8069-RHUXK,Female,No,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,No,49-72 mo,1.0,Low,Low Value,Low Risk - Stable,0,0.028055051445820312,Low,1.0015653366157853,0.0
3398-GCPMU,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.07134289091386758,Low,6.388755881336842,0.0
2908-WGAXL,Female,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1468.9,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.033741661608759736,Low,0.8418544571385554,0.0
3378-AJRAO,Male,No,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.85,1013.6,No,25-48 mo,2.5,Medium,Low Value,Medium Risk - Watch,0,0.08739454433291798,Low,2.171754426673012,0.0
1013-QCWAM,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,No,49-72 mo,7.5,High,High Value,High Risk - Monitor Closely,0,0.7258107203334406,Critical,73.16172060961081,0.0
0866-QLSIR,Female,No,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,Yes,25-48 mo,2.0,Low,Medium Value,Low Risk - Stable,1,0.11408809905071973,Low,7.347273578866352,64.4
6050-FFXES,Female,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,No,49-72 mo,2.5,Medium,High Value,Medium Risk - Watch,0,0.1658014883737896,Low,17.467186800178734,0.0
7181-BQYBV,Female,No,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,Yes,0-6 mo,9.5,Critical,High Value,Critical - High Value at Risk,1,0.9276950247226793,Critical,95.0423552828385,102.45
0362-RAOQO,Female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,830.25,No,25-48 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.02635522552237428,Low,0.5178801815146545,0.0
9554-DFKIC,Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,25-48 mo,5.5,Medium,Medium Value,Medium Risk - Watch,0,0.28837893478526444,Medium,15.70223299905765,0.0
5527-ACHSO,Female,No,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,No,7-12 mo,7.0,High,Medium Value,High Risk - Monitor Closely,0,0.5122154088871033,High,36.11118632654078,0.0
0829-DDVLK,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,302.45,No,13-24 mo,2.0,Low,Low Value,Low Risk - Stable,0,0.09306623812533008,Low,1.8706313863191346,0.0
1399-UBQIU,Male,No,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,No,7-12 mo,8.5,Critical,Medium Value,Critical - At Risk,0,0.7450276834332564,Critical,51.66766984609633,0.0
1813-JLKWR,Female,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,1336.65,No,49-72 mo,1.0,Low,Low Value,Low Risk - Stable,0,0.0347764954126449,Low,0.6885746091703691,0.0
0336-PIKEI,Male,Yes,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,No,49-72 mo,0.0,Low,Medium Value,Low Risk - Stable,0,0.03716531400019178,Low,2.765099361614269,0.0
7322-OCWHC,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,No,49-72 mo,1.0,Low,High Value,Low Risk - Stable,0,0.0961659832063793,Low,8.948244737353594,0.0
9537-VHDTA,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,No,0-6 mo,8.0,High,Medium Value,High Risk - Monitor Closely,0,0.5115938285471237,High,26.19360402161273,0.0
4957-TIALW,Female,No,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,No,13-24 mo,2.0,Low,Medium Value,Low Risk - Stable,0,0.09762696142127371,Low,6.4043286692355545,0.0
2054-PJOCK,Female,No,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05,No,49-72 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.18469700764249913,Low,14.877343965603306,0.0
9150-HEPMB,Male,No,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,No,49-72 mo,2.5,Medium,Medium Value,Medium Risk - Watch,0,0.06780156135763461,Low,3.573142283547344,0.0
9030-QGZNL,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,No,7-12 mo,2.0,Low,Low Value,Low Risk - Stable,0,0.06581790406460782,Low,1.372303299747073,0.0
6204-IEUXJ,Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,Yes,0-6 mo,8.5,Critical,Medium Value,Critical - At Risk,1,0.7714167640151796,Critical,61.79048279761588,80.1
3126-WQMGH,Female,No,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,No,49-72 mo,6.0,High,Medium Value,High Risk - Monitor Closely,0,0.32163582238413607,Medium,16.773308137332695,0.0
4529-CKBCL,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.9204619019112252,Critical,73.82104453328027,80.2
2506-CLAKW,Female,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Yes,0-6 mo,7.0,High,High Value,High Risk - Monitor Closely,1,0.7741268871803404,Critical,75.98055397675041,98.15
7176-WRTNX,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,No,49-72 mo,1.0,Low,High Value,Low Risk - Stable,0,0.14176605360537634,Low,16.29600786193801,0.0
1583-IHQZE,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,Yes,7-12 mo,7.0,High,High Value,High Risk - Monitor Closely,1,0.7927239367357664,Critical,89.53816865430481,112.95
5732-IKGQH,Male,Yes,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,No,49-72 mo,2.5,Medium,High Value,Medium Risk - Watch,0,0.36315952525365397,Medium,37.93201241274416,0.0
9239-GZHZE,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,No,49-72 mo,1.0,Low,High Value,Low Risk - Stable,0,0.13195337665375861,Low,14.996501256699668,0.0
7205-BAIAD,Female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.6,827.3,No,25-48 mo,0.5,Low,Low Value,Low Risk - Stable,0,0.03677979089825684,Low,0.7576636925040909,0.0
0151-ONTOV,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.7966573003633817,Critical,56.483002595763764,70.9
4140-MUHUG,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,Yes,0-6 mo,10.5,Critical,High Value,Critical - High Value at Risk,1,0.9372281693673544,Critical,81.39826650955473,86.85
0093-EXYQL,Female,Yes,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,No,25-48 mo,8.5,Critical,High Value,Critical - High Value at Risk,0,0.7664377207062815,Critical,70.16737333066007,0.0
8064-RAVOH,Male,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.85,49.85,No,0-6 mo,9.5,Critical,Low Value,Critical - At Risk,0,0.7867763260862123,Critical,39.220799855397686,0.0
0219-QAERP,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,No,25-48 mo,1.5,Low,Low Value,Low Risk - Stable,0,0.06790994229500696,Low,1.344616857441138,0.0
0320-JDNQG,Male,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,Yes,13-24 mo,7.0,High,High Value,High Risk - Monitor Closely,1,0.6308867040878415,High,62.99403740317097,99.85
7180-PISOG,Male,No,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,1,0.908573297934988,Critical,67.6887106961566,74.5
9168-INPSZ,Female,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.15,4495.65,No,25-48 mo,7.0,High,High Value,High Risk - Monitor Closely,0,0.7190239611744799,Critical,74.88634555632208,0.0
3571-RFHAR,Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,Yes,49-72 mo,6.0,High,High Value,High Risk - Monitor Closely,1,0.6283511416619199,High,68.58452711239856,109.15
0015-UOCOJ,Female,Yes,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,No,7-12 mo,8.0,High,Low Value,High Risk - Low Value,0,0.6107438162711678,High,29.43785194427029,0.0
5334-AFQJB,Male,Yes,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.03621862222700637,Low,0.90908741789786,0.0
2754-SDJRD,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,No,7-12 mo,8.0,High,High Value,High Risk - Monitor Closely,0,0.8613997092484752,Critical,86.2691808812348,0.0
9578-VRMNM,Female,No,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,13-24 mo,6.5,High,Medium Value,High Risk - Monitor Closely,1,0.5551566640377837,High,36.196214495263504,65.2
1587-FKLZB,Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Yes,49-72 mo,6.5,High,High Value,High Risk - Monitor Closely,1,0.6543546147672149,High,65.10828416933788,99.5
6140-QNRQQ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,Yes,0-6 mo,10.0,Critical,Medium Value,Critical - At Risk,1,0.8416373937663761,Critical,60.21915552398421,71.55
8963-JLGJT,Male,No,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.9,157.55,No,0-6 mo,7.5,High,Medium Value,High Risk - Monitor Closely,0,0.5155079006695247,High,28.816891647426427,0.0
4307-KTUMW,Male,No,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,49-72 mo,6.5,High,High Value,High Risk - Monitor Closely,1,0.5136976851196011,High,48.23621263273055,93.9
1465-LNTLJ,Male,Yes,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,No,7-12 mo,6.5,High,Medium Value,High Risk - Monitor Closely,0,0.6168018844887707,High,39.72204136107684,0.0
5440-FLBQG,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,Yes,49-72 mo,2.0,Low,High Value,Low Risk - Stable,1,0.24581944999888036,Low,26.64682837987863,108.4
2135-DQWAQ,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.3,420.45,No,0-6 mo,9.5,Critical,High Value,Critical - High Value at Risk,0,0.8494991565999193,Critical,72.46227805797311,0.0
4056-QHXHZ,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.45,7576.7,No,49-72 mo,1.5,Low,High Value,Low Risk - Stable,0,0.09422546588120877,Low,10.124526308935883,0.0
7470-MCQTK,Female,No,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,13-24 mo,6.5,High,Low Value,High Risk - Low Value,1,0.6892032690877683,High,33.598659368028706,48.75
7488-MXJIV,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,Yes,0-6 mo,11.0,Critical,High Value,Critical - High Value at Risk,1,0.9314365486706162,Critical,79.77754039363829,85.65
7401-JIXNM,Female,No,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.05726684223638718,Low,5.22846269618215,0.0
9339-FIIJL,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,No,49-72 mo,1.0,Low,High Value,Low Risk - Stable,0,0.06550618258319287,Low,5.630256393025427,0.0
2027-FECZV,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,7-12 mo,9.0,Critical,High Value,Critical - High Value at Risk,1,0.88128997708251,Critical,94.03364055470382,106.7
2672-DZUOY,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,Yes,0-6 mo,10.0,Critical,Low Value,Critical - At Risk,1,0.8450359090440208,Critical,21.25265311245712,25.15
4706-DGAHW,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,No,0-6 mo,10.0,Critical,Low Value,Critical - At Risk,0,0.7973206735764616,Critical,36.03889444565607,0.0
3870-MQAMG,Female,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,Yes,49-72 mo,4.0,Medium,High Value,Medium Risk - Watch,1,0.42536711693637114,Medium,46.93926135392855,110.35
6670-MFRPK,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,5420.65,No,49-72 mo,3.5,Medium,Medium Value,Medium Risk - Watch,0,0.13399863615036958,Low,10.612691983109272,0.0
6177-PEVRA,Female,No,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,No,25-48 mo,2.0,Low,Medium Value,Low Risk - Stable,0,0.03130466222591186,Low,1.7374087535381084,0.0
4800-CZMPC,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,Yes,25-48 mo,4.0,Medium,High Value,Medium Risk - Watch,1,0.32934285172832667,Medium,34.00464944094973,103.25
4813-HQMGZ,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,No,7-12 mo,9.0,Critical,High Value,Critical - High Value at Risk,0,0.824682337110943,Critical,74.4275809242626,0.0
7579-KKLOE,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.25,6589.6,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.052169522067593156,Low,4.760468888667876,0.0
7377-DMMRI,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,Yes,0-6 mo,9.0,Critical,Low Value,Critical - At Risk,1,0.723978043863744,Critical,34.60615049668696,47.8
8402-EIVQS,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,No,49-72 mo,3.5,Medium,High Value,Medium Risk - Watch,0,0.23946871370645753,Low,24.162393212981566,0.0
4947-DSMXK,Male,No,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,No,25-48 mo,7.0,High,High Value,High Risk - Monitor Closely,0,0.6717951329765927,High,65.63438449181311,0.0
7245-NIIWQ,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,199.85,No,0-6 mo,11.0,Critical,Medium Value,Critical - At Risk,0,0.8879648493742169,Critical,62.024344728789046,0.0
0002-ORFBO,Female,No,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,65.6,593.3,No,7-12 mo,4.5,Medium,Medium Value,Medium Risk - Watch,0,0.28955482452258097,Medium,18.99479648868131,0.0
3324-OIRTO,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.22250168048007135,Low,23.284800862239468,0.0
5414-OFQCB,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8,No,49-72 mo,3.0,Medium,High Value,Medium Risk - Watch,0,0.1817677379368962,Low,16.440891896392262,0.0
4967-WPNCF,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8,No,49-72 mo,0.0,Low,Medium Value,Low Risk - Stable,0,0.06688066775544414,Low,4.260298536021792,0.0
8552-OBVRU,Female,Yes,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,No,25-48 mo,6.0,High,High Value,High Risk - Monitor Closely,0,0.5968470580706169,High,62.37051756837946,0.0
8499-BRXTD,Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,401.85,No,13-24 mo,2.0,Low,Low Value,Low Risk - Stable,0,0.08324500155809336,Low,1.6732245313176768,0.0
9154-QDGTH,Male,No,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,No,25-48 mo,4.0,Medium,High Value,Medium Risk - Watch,0,0.4266298692478141,Medium,44.497495362547006,0.0
8197-BFWVU,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,No,49-72 mo,0.0,Low,High Value,Low Risk - Stable,0,0.05658000620013411,Low,5.2760855781625065,0.0
2577-GVSIL,Male,No,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,No,25-48 mo,3.5,Medium,Medium Value,Medium Risk - Watch,0,0.2836708518120637,Medium,20.83562406559608,0.0
9367-OIUXP,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,73.05,No,0-6 mo,6.0,High,Low Value,High Risk - Low Value,0,0.41866804927679235,Medium,8.6664286200296,0.0
6770-UAYGJ,Female,No,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1211.65,No,49-72 mo,0.0,Low,Low Value,Low Risk - Stable,0,0.027578265154019795,Low,0.6963511951389998,0.0
